account_id,customer_id,branch_id,account_type,opened_date,current_balance,account_status
A006138,C02419,B00201,Savings,2023-05-26,140210.57,Active
A006139,C02581,B00901,Salary,2021-12-10,300610.06,Active
A006140,C01228,B00501,Current,2020-09-20,134461.36,Active
A006141,C01155,B01001,Premium Savings,2024-04-16,360418.82,Active
A006142,C02954,B00601,Salary,2020-03-22,362731.17,Active
A006143,C01866,B00101,Current,2024-05-10,260556.98,Active
A006144,C04928,B00601,Premium Savings,2024-03-13,228709.66,Active
A006145,C02640,B00201,Premium Savings,2020-03-05,86907.94,Active
A006146,C03959,B00901,Premium Savings,2020-03-13,299480.75,Active
A006147,C03728,B00501,Current,2022-06-15,12445.67,Active
A006148,C04698,B00901,Salary,2021-02-06,269306.3,Active
A006149,C01253,B00601,Premium Savings,2024-04-26,348872.23,Active
A006150,C04200,B00801,Savings,2020-05-21,234896.81,Active
A006151,C01883,B00201,Premium Savings,2020-08-22,15897.17,Active
A006152,C04708,B00301,Premium Savings,2024-02-18,256447.72,Active
A006153,C04555,B00101,Current,2023-10-12,139145.27,Active
A006154,C03852,B00701,Savings,2024-02-21,259334.16,Active
A006155,C01857,B00101,Salary,2021-05-09,289840.74,Active
A006156,C00450,B00201,Current,2022-04-28,83423.2,Active
A006157,C04989,B00301,Premium Savings,2021-03-09,373619.86,Active
A006158,C04572,B00501,Savings,2023-08-23,327055.14,Active
A006159,C02872,B00601,Savings,2022-08-03,109251.27,Active
A006160,C03663,B00801,Premium Savings,2021-09-13,186680.52,Active
A006161,C04142,B00201,Salary,2020-10-01,119339.0,Active
A006162,C01055,B00401,Current,2020-10-02,255987.83,Active
A006163,C02514,B00301,Savings,2021-01-02,75400.39,Active
A006164,C01798,B01001,Current,2021-01-12,0.0,Active
A006165,C04332,B00501,Current,2021-07-29,315169.38,Active
A006166,C02552,B00801,Current,2023-07-29,214362.65,Active
A006167,C03732,B01001,Current,2020-07-28,62393.73,Active
A006168,C02973,B00501,Salary,2023-01-16,147828.98,Active
A006169,C04719,B00601,Premium Savings,2023-10-12,172369.99,Active
A006170,C03952,B00401,Current,2022-03-23,194306.3,Active
A006171,C02768,B00401,Savings,2022-09-28,235068.75,Active
A006172,C02260,B00801,Savings,2022-08-29,183575.98,Active
A006173,C04937,B00901,Savings,2022-11-16,201930.71,Active
A006174,C03853,B00501,Current,2021-02-10,0.0,Active
A006175,C01454,B00301,Salary,2024-01-12,0.0,Active
A006176,C04604,B00201,Premium Savings,2022-09-06,229342.84,Active
A006177,C04022,B00901,Salary,2023-09-21,130793.38,Active
A006178,C01645,B00901,Premium Savings,2020-04-02,108802.97,Active
A006179,C00390,B00901,Savings,2022-05-24,121822.66,Active
A006180,C04714,B00601,Savings,2021-03-14,112566.77,Active
A006181,C02919,B00201,Salary,2022-11-26,232803.63,Active
A006182,C04261,B00701,Salary,2022-03-27,106319.77,Active
A006183,C04406,B00701,Current,2022-07-19,351177.59,Active
A006184,C00875,B00601,Premium Savings,2023-05-11,224769.39,Active
A006185,C00841,B00601,Savings,2024-04-03,360980.0,Active
A006186,C02171,B01001,Salary,2022-01-18,360369.24,Active
A006187,C03121,B01001,Current,2020-05-01,55537.64,Active
A006188,C02416,B00101,Premium Savings,2022-01-05,269158.84,Active
A006189,C01539,B00901,Current,2024-11-27,218525.77,Active
A006190,C04711,B00301,Premium Savings,2020-03-01,169579.09,Active
A006191,C03133,B00801,Premium Savings,2021-05-09,211704.16,Active
A006192,C01966,B00501,Premium Savings,2022-04-26,127130.67,Active
A006193,C04279,B00601,Current,2021-11-08,200689.12,Active
A006194,C04206,B00501,Current,2021-12-10,219605.08,Active
A006195,C04477,B00201,Savings,2024-07-04,225491.8,Active
A006196,C04464,B00301,Savings,2021-07-18,157024.7,Active
A006197,C02528,B00301,Premium Savings,2023-06-26,259239.67,Active
A006198,C00633,B00201,Savings,2020-02-21,94586.37,Active
A006199,C00076,B00101,Salary,2023-02-22,278846.24,Active
A006200,C03408,B00601,Premium Savings,2023-09-04,120408.39,Active
A006201,C01938,B00201,Salary,2024-11-25,71535.13,Active
A006202,C02474,B00201,Premium Savings,2022-10-02,292352.63,Active
A006203,C00051,B00401,Salary,2023-07-14,113825.26,Active
A006204,C01908,B01001,Current,2024-08-11,113225.53,Active
A006205,C04523,B00101,Premium Savings,2023-06-27,268496.73,Active
A006206,C03460,B00101,Savings,2024-06-10,281799.27,Active
A006207,C04576,B01001,Savings,2020-04-07,270588.14,Active
A006208,C00033,B00501,Salary,2021-03-29,139153.02,Active
A006209,C01646,B00901,Current,2021-09-11,117945.77,Active
A006210,C02480,B00501,Premium Savings,2022-07-09,69839.49,Active
A006211,C04969,B00701,Savings,2021-02-04,234935.36,Active
A006212,C02862,B01001,Savings,2021-02-02,121592.34,Active
A006213,C04042,B00501,Premium Savings,2024-02-14,50636.61,Active
A006214,C04936,B00601,Premium Savings,2023-11-21,187669.57,Active
A006215,C01507,B00401,Premium Savings,2024-11-15,239564.78,Active
A006216,C01443,B00701,Premium Savings,2022-05-02,191441.86,Active
A006217,C01118,B01001,Current,2021-03-14,187083.35,Active
A006218,C03286,B00201,Salary,2021-09-13,3106.99,Active
A006219,C01872,B00701,Salary,2022-11-15,202554.16,Active
A006220,C01839,B00401,Current,2023-06-23,219177.7,Active
A006221,C01188,B00601,Current,2020-02-14,188439.69,Active
A006222,C00565,B00201,Current,2022-04-04,178958.72,Active
A006223,C03261,B00501,Salary,2021-03-22,232290.35,Active
A006224,C00028,B00301,Current,2022-08-08,222152.54,Active
A006225,C02221,B00501,Premium Savings,2024-06-14,130082.86,Active
A006226,C02010,B00201,Current,2023-07-02,254524.26,Active
A006227,C02103,B00101,Current,2022-11-26,320282.08,Active
A006228,C04988,B00401,Current,2023-10-05,43184.17,Active
A006229,C03770,B00701,Premium Savings,2021-07-30,355769.2,Active
A006230,C04991,B00801,Current,2023-09-04,250816.79,Active
A006231,C04038,B01001,Current,2020-03-28,203577.41,Active
A006232,C01916,B00101,Current,2022-05-30,116524.89,Active
A006233,C01460,B00501,Savings,2021-02-16,223958.39,Active
A006234,C00643,B01001,Salary,2022-09-01,226828.71,Active
A006235,C02187,B00901,Current,2020-06-16,283451.14,Active
A006236,C02424,B00301,Premium Savings,2020-11-11,195750.59,Active
A006237,C02504,B00401,Salary,2022-09-17,275024.06,Active
A006238,C00143,B00601,Premium Savings,2023-12-28,398804.1,Active
A006239,C03380,B01001,Premium Savings,2024-08-25,134672.36,Active
A006240,C01971,B00501,Premium Savings,2021-09-17,147600.66,Active
A006241,C00134,B00401,Premium Savings,2024-03-31,40620.24,Active
A006242,C03226,B00401,Savings,2023-12-26,223064.25,Active
A006243,C00014,B00601,Premium Savings,2020-08-18,100562.58,Active
A006244,C04351,B00201,Premium Savings,2022-12-06,293680.24,Active
A006245,C04858,B00601,Current,2022-01-14,214661.89,Active
A006246,C03994,B00901,Premium Savings,2023-12-14,32566.78,Active
A006247,C04179,B00401,Savings,2022-08-12,69472.25,Active
A006248,C04313,B00501,Salary,2024-04-21,232442.01,Active
A006249,C04001,B00901,Salary,2021-01-18,208120.08,Active
A006250,C02005,B00601,Savings,2024-10-02,104438.2,Active
A006251,C01224,B00201,Salary,2023-11-06,204102.04,Active
A006252,C04284,B00501,Salary,2021-08-15,350765.8,Active
A006253,C04584,B00601,Salary,2020-10-22,175693.81,Active
A006254,C04036,B00601,Savings,2022-11-21,87922.31,Active
A006255,C03195,B01001,Salary,2022-11-11,262626.85,Active
A006256,C01520,B00801,Premium Savings,2020-06-04,0.0,Active
A006257,C04954,B00101,Savings,2021-10-04,77682.99,Active
A006258,C01869,B00201,Current,2023-01-17,312668.54,Active
A006259,C02385,B00501,Current,2021-09-10,261179.79,Active
A006260,C01415,B00901,Salary,2020-03-09,98486.68,Active
A006261,C04347,B01001,Salary,2022-10-21,233536.64,Active
A006262,C02728,B00101,Savings,2022-12-10,161796.76,Active
A006263,C01715,B00201,Current,2024-01-29,221482.1,Active
A006264,C02974,B00101,Salary,2022-12-17,238240.1,Active
A006265,C03507,B00901,Salary,2020-03-25,427156.65,Active
A006266,C00008,B00301,Savings,2023-01-11,144667.16,Active
A006267,C00999,B00701,Savings,2022-08-08,136528.71,Active
A006268,C04253,B00201,Premium Savings,2020-03-01,161998.24,Active
A006269,C00416,B00801,Current,2024-05-08,104577.35,Active
A006270,C01601,B00901,Current,2024-03-12,154469.87,Active
A006271,C00951,B00901,Premium Savings,2024-06-14,236582.63,Active
A006272,C04839,B00201,Current,2020-02-18,218403.93,Active
A006273,C03614,B00701,Savings,2022-06-30,251525.98,Active
A006274,C03358,B00101,Current,2024-08-28,220503.48,Active
A006275,C04951,B00401,Current,2020-06-16,78066.47,Active
A006276,C04351,B00201,Premium Savings,2021-05-30,108393.37,Active
A006277,C00705,B00201,Premium Savings,2022-09-03,295802.19,Active
A006278,C01392,B00701,Salary,2022-03-21,248861.61,Active
A006279,C01421,B00401,Salary,2020-03-23,255244.65,Active
A006280,C01969,B01001,Salary,2024-11-29,143643.07,Active
A006281,C02613,B00701,Premium Savings,2024-04-10,184785.08,Active
A006282,C01816,B01001,Savings,2020-09-06,277497.29,Active
A006283,C02047,B00201,Current,2024-02-14,226977.94,Active
A006284,C03744,B00501,Savings,2020-06-12,149121.78,Active
A006285,C00438,B01001,Current,2020-05-24,132017.89,Active
A006286,C00882,B00401,Salary,2020-12-18,382678.11,Active
A006287,C00826,B00801,Savings,2023-03-17,217823.8,Active
A006288,C00523,B00401,Premium Savings,2024-10-02,128912.9,Active
A006289,C04927,B01001,Salary,2022-09-03,360654.33,Active
A006290,C01270,B00901,Savings,2020-02-17,271964.81,Active
A006291,C04599,B01001,Savings,2023-03-05,0.0,Active
A006292,C03765,B00301,Premium Savings,2021-02-28,130211.39,Active
A006293,C02391,B00101,Salary,2022-04-19,262099.19,Active
A006294,C04451,B00101,Premium Savings,2023-11-25,66853.91,Active
A006295,C03878,B00101,Premium Savings,2023-02-24,7634.91,Active
A006296,C01877,B00101,Salary,2020-07-31,283472.97,Active
A006297,C03483,B00901,Salary,2022-07-06,285604.49,Active
A006298,C02229,B01001,Salary,2023-11-12,401024.09,Active
A006299,C02098,B00801,Salary,2021-03-20,215479.82,Active
A006300,C02907,B00301,Current,2020-09-28,162179.53,Active
A006301,C03411,B00401,Premium Savings,2022-07-20,119936.99,Active
A006302,C01000,B00301,Premium Savings,2021-08-06,71175.86,Active
A006303,C03360,B00101,Salary,2022-07-18,154952.98,Active
A006304,C00340,B00201,Salary,2021-01-04,314218.24,Active
A006305,C04516,B00901,Savings,2022-07-11,309026.25,Active
A006306,C04197,B00601,Savings,2020-05-20,91104.77,Active
A006307,C04331,B00601,Salary,2020-01-28,142926.88,Active
A006308,C03979,B00401,Salary,2020-01-16,222374.7,Active
A006309,C03692,B00601,Current,2024-09-26,266313.85,Active
A006310,C01797,B00101,Salary,2022-12-14,164848.71,Active
A006311,C01601,B01001,Salary,2021-11-04,324151.59,Active
A006312,C02384,B00401,Salary,2022-07-20,180257.3,Active
A006313,C02324,B00101,Salary,2021-03-15,175748.8,Active
A006314,C02219,B00801,Salary,2020-02-11,178089.67,Active
A006315,C03378,B00601,Premium Savings,2022-04-04,294091.33,Active
A006316,C00162,B00501,Salary,2022-03-15,222583.86,Active
A006317,C02000,B00501,Current,2023-04-26,35242.01,Active
A006318,C02948,B00501,Savings,2020-05-25,320926.7,Active
A006319,C01363,B00101,Premium Savings,2021-12-18,163473.43,Active
A006320,C00417,B00301,Savings,2023-06-10,388443.82,Active
A006321,C02563,B00701,Salary,2020-10-02,371523.46,Active
A006322,C03498,B00301,Savings,2024-01-07,281407.1,Active
A006323,C04771,B00801,Salary,2021-08-27,269477.87,Active
A006324,C03545,B01001,Premium Savings,2021-07-18,194292.31,Active
A006325,C00898,B00901,Current,2021-09-06,189274.13,Active
A006326,C02450,B00201,Premium Savings,2023-05-05,145019.87,Active
A006327,C03922,B00501,Savings,2024-03-21,0.0,Active
A006328,C00961,B00901,Savings,2020-02-09,319743.66,Active
A006329,C04554,B00101,Current,2021-07-23,84793.97,Active
A006330,C04174,B00901,Savings,2023-11-30,295218.41,Active
A006331,C01205,B00701,Savings,2020-07-21,259048.51,Active
A006332,C02082,B00101,Current,2020-12-22,69000.62,Active
A006333,C04120,B00801,Premium Savings,2024-10-02,84911.19,Active
A006334,C03151,B01001,Savings,2021-05-14,128318.77,Active
A006335,C03654,B00601,Savings,2024-05-14,121628.34,Active
A006336,C01301,B00601,Savings,2023-04-25,296020.22,Active
A006337,C03618,B00901,Current,2024-03-15,114328.56,Active
A006338,C04292,B00101,Current,2022-11-21,156567.48,Active
A006339,C03853,B00901,Savings,2022-04-18,137398.41,Active
A006340,C00458,B00801,Salary,2024-09-09,420297.6,Active
A006341,C00841,B00601,Premium Savings,2022-11-09,184377.02,Active
A006342,C01461,B00101,Savings,2020-08-04,194697.56,Active
A006343,C02848,B00601,Savings,2020-01-11,63704.3,Active
A006344,C04151,B00401,Current,2021-12-25,284196.58,Active
A006345,C04398,B00101,Current,2024-05-16,459547.04,Active
A006346,C02276,B00201,Premium Savings,2023-11-02,24858.99,Active
A006347,C03747,B00101,Premium Savings,2023-08-28,167451.92,Active
A006348,C04935,B00301,Salary,2020-11-14,72589.49,Active
A006349,C01602,B01001,Premium Savings,2023-11-13,345223.03,Active
A006350,C01550,B00501,Current,2023-02-11,113168.01,Active
A006351,C02759,B00601,Savings,2021-03-08,138501.82,Active
A006352,C03212,B00101,Savings,2023-11-21,201023.47,Active
A006353,C03129,B00901,Current,2022-05-21,296565.89,Active
A006354,C02740,B00401,Premium Savings,2022-11-30,118059.77,Active
A006355,C04052,B00601,Premium Savings,2023-06-03,207798.92,Active
A006356,C04987,B00901,Premium Savings,2021-10-28,156119.01,Active
A006357,C03074,B00301,Current,2020-09-06,224423.82,Active
A006358,C01003,B00601,Savings,2020-06-18,347308.98,Active
A006359,C00713,B00901,Premium Savings,2022-03-30,185798.67,Active
A006360,C04262,B00901,Savings,2022-06-07,245855.14,Active
A006361,C01344,B00201,Salary,2020-11-03,233189.63,Active
A006362,C00095,B01001,Salary,2021-09-25,168697.18,Active
A006363,C04062,B00701,Savings,2024-09-23,248725.0,Active
A006364,C02579,B00401,Premium Savings,2022-06-26,63211.78,Active
A006365,C01425,B00401,Premium Savings,2021-02-28,307161.0,Active
A006366,C01083,B00401,Savings,2021-09-01,101446.36,Active
A006367,C03605,B01001,Premium Savings,2022-03-09,313094.64,Active
A006368,C02287,B00601,Salary,2021-09-14,314032.16,Active
A006369,C04287,B00801,Salary,2021-12-20,38475.56,Active
A006370,C01607,B00901,Savings,2022-12-12,166911.31,Active
A006371,C03334,B00301,Savings,2024-08-27,193938.39,Active
A006372,C00595,B00101,Current,2024-09-29,40301.26,Active
A006373,C00932,B00101,Current,2024-10-01,161630.34,Active
A006374,C04679,B00501,Salary,2024-02-02,54150.63,Active
A006375,C04008,B00401,Current,2023-02-20,113901.87,Active
A006376,C03518,B00701,Premium Savings,2021-04-06,155891.98,Active
A006377,C02791,B00501,Premium Savings,2020-08-13,203062.57,Active
A006378,C02347,B00101,Current,2021-04-11,120911.03,Active
A006379,C03662,B00801,Premium Savings,2022-03-05,133772.51,Active
A006380,C02666,B00101,Salary,2023-03-29,93555.29,Active
A006381,C04025,B00801,Salary,2021-08-21,309873.36,Active
A006382,C04728,B00101,Premium Savings,2021-01-30,108256.34,Active
A006383,C04960,B00401,Salary,2024-10-18,147488.54,Active
A006384,C04196,B00101,Current,2022-11-25,301081.6,Active
A006385,C03490,B00401,Premium Savings,2020-11-14,243093.86,Active
A006386,C01991,B00801,Savings,2021-10-21,61720.54,Active
A006387,C01844,B00501,Salary,2021-10-22,164998.56,Active
A006388,C04984,B00101,Savings,2022-07-09,214116.9,Active
A006389,C04562,B00101,Savings,2022-10-17,322655.54,Active
A006390,C00239,B00301,Salary,2020-09-21,178871.86,Active
A006391,C04640,B01001,Current,2023-02-06,118952.56,Active
A006392,C01340,B00501,Salary,2020-06-13,261934.13,Active
A006393,C02412,B00401,Salary,2022-08-16,188460.28,Active
A006394,C03826,B00901,Salary,2023-09-07,125756.67,Active
A006395,C03337,B00901,Current,2020-02-27,0.0,Active
A006396,C03654,B00901,Current,2021-02-21,234392.58,Active
A006397,C02000,B00801,Salary,2020-08-21,115699.91,Active
A006398,C00127,B00601,Current,2023-06-13,293238.42,Active
A006399,C01861,B00501,Savings,2021-01-20,303113.2,Active
A006400,C03663,B00501,Current,2024-05-13,25522.75,Active
A006401,C04932,B00201,Current,2020-01-26,403143.86,Active
A006402,C01258,B00401,Salary,2023-06-12,245799.91,Active
A006403,C03376,B00601,Savings,2021-12-01,67734.56,Active
A006404,C04716,B00601,Savings,2021-05-13,119377.9,Active
A006405,C02576,B00501,Current,2021-08-17,413741.68,Active
A006406,C00427,B00401,Premium Savings,2024-06-02,181600.91,Active
A006407,C04841,B00201,Salary,2020-08-04,257932.12,Active
A006408,C03054,B00601,Savings,2022-05-25,271056.01,Active
A006409,C00391,B00401,Savings,2023-10-26,111146.91,Active
A006410,C03151,B00601,Salary,2021-10-25,0.0,Active
A006411,C03861,B00701,Salary,2021-06-08,18903.79,Active
A006412,C02344,B00701,Savings,2022-07-11,0.0,Active
A006413,C03809,B00501,Current,2023-09-02,309461.85,Active
A006414,C02587,B00501,Current,2024-12-01,74843.35,Active
A006415,C00436,B00201,Current,2021-12-26,232485.26,Active
A006416,C01642,B00201,Savings,2022-01-17,0.0,Active
A006417,C01495,B01001,Savings,2021-11-04,256539.31,Active
A006418,C03839,B00401,Current,2024-10-23,319043.5,Active
A006419,C01324,B00301,Current,2021-07-06,218529.76,Active
A006420,C04794,B00501,Salary,2021-07-14,170574.67,Active
A006421,C00576,B00501,Premium Savings,2020-09-25,275677.59,Active
A006422,C02167,B01001,Premium Savings,2023-11-14,228957.88,Active
A006423,C02532,B00201,Salary,2024-10-20,290316.78,Active
A006424,C01356,B00801,Current,2020-08-26,241677.49,Active
A006425,C03253,B00301,Premium Savings,2020-03-12,258324.55,Active
A006426,C02288,B00301,Premium Savings,2023-09-12,263884.42,Active
A006427,C03102,B00301,Savings,2023-08-13,311378.81,Active
A006428,C02477,B00301,Savings,2022-07-09,237508.83,Active
A006429,C02728,B00901,Savings,2024-04-03,367851.26,Active
A006430,C00875,B00101,Salary,2023-06-14,3425.85,Active
A006431,C00399,B00901,Salary,2024-07-04,149844.92,Active
A006432,C01493,B00301,Premium Savings,2022-08-21,156775.57,Active
A006433,C02174,B00601,Savings,2021-09-20,138430.63,Active
A006434,C01811,B00401,Premium Savings,2020-06-21,62303.34,Active
A006435,C01135,B00101,Savings,2021-01-16,455305.19,Active
A006436,C02838,B00901,Salary,2024-11-18,91966.01,Active
A006437,C04542,B00601,Premium Savings,2023-10-19,290462.77,Active
A006438,C03974,B00701,Salary,2020-12-20,129531.46,Active
A006439,C04909,B00801,Premium Savings,2020-02-02,131965.45,Active
A006440,C04021,B00601,Savings,2020-03-30,341252.38,Active
A006441,C00422,B00901,Savings,2020-05-28,261509.51,Active
A006442,C04439,B00101,Salary,2020-01-02,337008.33,Active
A006443,C04230,B01001,Current,2021-09-02,242518.88,Active
A006444,C03074,B00901,Current,2021-03-01,30674.82,Active
A006445,C02397,B01001,Salary,2022-07-22,120465.99,Active
A006446,C00919,B00201,Premium Savings,2023-03-19,250090.0,Active
A006447,C02293,B00401,Salary,2021-05-17,237122.78,Active
A006448,C01851,B00101,Savings,2022-12-13,84274.68,Active
A006449,C03507,B00301,Premium Savings,2021-08-07,94888.78,Active
A006450,C02070,B00801,Current,2021-08-10,393776.35,Active
A006451,C01748,B00401,Premium Savings,2024-05-01,136118.68,Active
A006452,C01246,B00801,Current,2022-01-28,26517.61,Active
A006453,C04057,B00301,Salary,2020-06-16,192457.99,Active
