transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,transaction_status
T0023359,A002599,2025-10-01 06:00:00,UPI,9290.35,Branch,Completed
T0023360,A000482,2025-11-27 12:00:00,Withdrawal,5624.44,Branch,Completed
T0023361,A001971,2025-08-29 17:00:00,UPI,4126.03,Branch,Completed
T0023362,A002438,2025-12-06 23:00:00,Deposit,6658.49,Branch,Completed
T0023363,A004980,2025-07-19 02:00:00,UPI,3320.19,Mobile App,Completed
T0023364,A006711,2025-09-09 07:00:00,ATM Withdrawal,551.61,Internet Banking,Failed
T0023365,A004995,2025-02-22 19:00:00,Deposit,9330.52,ATM,Completed
T0023366,A003963,2025-12-13 16:00:00,Withdrawal,493.45,POS,Completed
T0023367,A000488,2025-04-13 02:00:00,Withdrawal,20255.77,Mobile App,Failed
T0023368,A002636,2025-11-29 05:00:00,ATM Withdrawal,12934.22,ATM,Completed
T0023369,A002841,2025-07-31 08:00:00,UPI,4619.91,Internet Banking,Failed
T0023370,A003322,2025-05-21 07:00:00,Withdrawal,11529.72,Mobile App,Completed
T0023371,A003136,2025-01-24 21:00:00,Deposit,2504.98,POS,Completed
T0023372,A002819,2025-04-27 08:00:00,Withdrawal,1880.91,Internet Banking,Failed
T0023373,A005924,2025-01-20 00:00:00,UPI,18495.88,Mobile App,Completed
T0023374,A006029,2025-05-17 05:00:00,ATM Withdrawal,21752.98,ATM,Completed
T0023375,A003765,2025-09-29 02:00:00,UPI,3688.4,Internet Banking,Completed
T0023376,A000267,2025-05-09 10:00:00,Deposit,6795.43,POS,Completed
T0023377,A006531,2025-04-04 21:00:00,UPI,2067.59,POS,Completed
T0023378,A001643,2025-03-12 02:00:00,ATM Withdrawal,2513.71,Internet Banking,Failed
T0023379,A004229,2025-02-21 02:00:00,Card Payment,1527.59,Branch,Completed
T0023380,A001161,2025-12-28 17:00:00,ATM Withdrawal,25659.64,POS,Completed
T0023381,A002298,2025-11-12 08:00:00,Withdrawal,9982.16,ATM,Failed
T0023382,A006602,2025-10-09 07:00:00,Card Payment,7480.47,ATM,Completed
T0023383,A000690,2025-06-05 18:00:00,Card Payment,1597.02,Mobile App,Completed
T0023384,A000092,2025-12-06 18:00:00,Withdrawal,1797.38,POS,Completed
T0023385,A006236,2025-04-29 10:00:00,Card Payment,3401.88,POS,Completed
T0023386,A003166,2025-05-08 02:00:00,Deposit,233.24,POS,Completed
T0023387,A002657,2025-08-13 05:00:00,UPI,2474.05,Branch,Failed
T0023388,A002287,2025-10-06 09:00:00,Withdrawal,16596.14,POS,Completed
T0023389,A001009,2025-09-28 07:00:00,Deposit,9608.6,ATM,Failed
T0023390,A006253,2025-09-15 11:00:00,Withdrawal,18029.33,POS,Failed
T0023391,A001256,2025-05-31 08:00:00,Card Payment,2661.63,Mobile App,Completed
T0023392,A001216,2025-07-07 09:00:00,Withdrawal,5486.25,Branch,Completed
T0023393,A006547,2025-09-28 08:00:00,UPI,5535.66,POS,Completed
T0023394,A000427,2025-05-08 22:00:00,ATM Withdrawal,1986.42,Internet Banking,Completed
T0023395,A004447,2025-10-21 23:00:00,Withdrawal,1793.56,ATM,Completed
T0023396,A000326,2025-09-14 10:00:00,Card Payment,2627.82,Mobile App,Completed
T0023397,A003298,2025-09-19 05:00:00,Card Payment,11923.97,Branch,Completed
T0023398,A002007,2025-08-27 23:00:00,Deposit,6926.33,Internet Banking,Completed
T0023399,A000968,2025-09-22 21:00:00,Deposit,8793.71,ATM,Completed
T0023400,A004972,2025-03-11 16:00:00,Deposit,4238.91,POS,Completed
T0023401,A006988,2025-02-03 06:00:00,ATM Withdrawal,1468.29,ATM,Failed
T0023402,A006547,2025-05-19 05:00:00,ATM Withdrawal,10756.77,Branch,Completed
T0023403,A001366,2025-08-11 23:00:00,Withdrawal,8563.44,Internet Banking,Completed
T0023404,A002555,2025-01-27 08:00:00,Withdrawal,4441.28,Branch,Completed
T0023405,A004386,2025-03-23 05:00:00,Transfer,5634.95,Branch,Completed
T0023406,A001154,2025-04-20 22:00:00,Card Payment,2740.23,Branch,Completed
T0023407,A004861,2025-12-12 03:00:00,Transfer,3477.1,Internet Banking,Completed
T0023408,A004530,2025-01-04 05:00:00,Transfer,853.3,Internet Banking,Failed
T0023409,A000462,2025-12-29 06:00:00,UPI,8119.64,POS,Failed
T0023410,A003098,2025-05-15 04:00:00,ATM Withdrawal,25019.77,ATM,Completed
T0023411,A003182,2025-09-12 08:00:00,Transfer,3905.22,POS,Completed
T0023412,A006052,2025-01-11 08:00:00,UPI,5136.79,Internet Banking,Completed
T0023413,A004185,2025-02-21 03:00:00,ATM Withdrawal,1194.77,Mobile App,Completed
T0023414,A004243,2025-10-12 11:00:00,Transfer,47738.32,POS,Completed
T0023415,A002227,2025-02-05 03:00:00,Withdrawal,5265.93,Branch,Completed
T0023416,A003877,2025-01-03 23:00:00,ATM Withdrawal,4180.69,Internet Banking,Completed
T0023417,A005812,2025-06-24 04:00:00,Withdrawal,3105.9,Branch,Completed
T0023418,A001256,2025-02-02 20:00:00,UPI,2356.35,Internet Banking,Failed
T0023419,A002461,2025-04-27 21:00:00,Deposit,3906.6,ATM,Failed
T0023420,A003077,2025-03-01 11:00:00,UPI,5539.07,Internet Banking,Completed
T0023421,A004340,2025-03-25 23:00:00,ATM Withdrawal,2002.58,Branch,Failed
T0023422,A006602,2025-01-15 17:00:00,Withdrawal,3135.23,Internet Banking,Failed
T0023423,A006188,2025-10-10 20:00:00,UPI,3581.01,Internet Banking,Completed
T0023424,A002071,2025-03-06 18:00:00,UPI,19970.93,Branch,Completed
T0023425,A002031,2025-01-26 08:00:00,Deposit,3967.64,Internet Banking,Completed
T0023426,A003904,2025-03-29 13:00:00,Withdrawal,1258.43,Internet Banking,Completed
T0023427,A004554,2025-08-17 16:00:00,Withdrawal,3532.18,POS,Completed
T0023428,A001923,2025-06-29 16:00:00,Transfer,2082.24,Internet Banking,Completed
T0023429,A000418,2025-10-13 13:00:00,ATM Withdrawal,3121.14,Branch,Completed
T0023430,A005293,2025-07-07 15:00:00,Transfer,22252.2,POS,Completed
T0023431,A000339,2025-01-14 16:00:00,Deposit,3509.08,Mobile App,Completed
T0023432,A003404,2025-12-06 00:00:00,Card Payment,4203.52,Mobile App,Failed
T0023433,A003275,2025-04-24 04:00:00,Transfer,2266.05,POS,Completed
T0023434,A002338,2025-04-10 21:00:00,Transfer,1872.51,POS,Failed
T0023435,A006952,2025-06-07 10:00:00,Transfer,5279.61,Mobile App,Completed
T0023436,A003741,2025-05-07 17:00:00,Withdrawal,5781.05,Mobile App,Completed
T0023437,A002045,2025-12-24 03:00:00,UPI,940.37,Internet Banking,Failed
T0023438,A003674,2025-02-06 13:00:00,UPI,11544.08,Internet Banking,Failed
T0023439,A004812,2025-11-03 13:00:00,Withdrawal,8070.97,ATM,Completed
T0023440,A005575,2025-02-19 00:00:00,Card Payment,771.84,Mobile App,Completed
T0023441,A005754,2025-03-24 03:00:00,ATM Withdrawal,2007.22,ATM,Failed
T0023442,A005372,2025-06-15 23:00:00,Card Payment,11251.28,ATM,Completed
T0023443,A004553,2025-01-31 15:00:00,Transfer,16701.27,ATM,Completed
T0023444,A000305,2025-01-31 00:00:00,Deposit,1148.67,Mobile App,Completed
T0023445,A002466,2025-08-05 04:00:00,Card Payment,1873.54,Internet Banking,Completed
T0023446,A000694,2025-02-24 05:00:00,Transfer,17133.26,ATM,Completed
T0023447,A000213,2025-05-23 20:00:00,UPI,3622.58,POS,Completed
T0023448,A003992,2025-04-24 12:00:00,UPI,2961.37,Branch,Completed
T0023449,A002290,2025-05-25 08:00:00,Deposit,7040.1,Branch,Completed
T0023450,A006520,2025-01-19 16:00:00,Deposit,1768.19,Branch,Failed
T0023451,A006543,2025-11-17 10:00:00,Deposit,915.71,Internet Banking,Completed
T0023452,A003244,2025-11-27 16:00:00,Withdrawal,7031.81,Internet Banking,Completed
T0023453,A001240,2025-11-08 12:00:00,Card Payment,77625.38,Internet Banking,Completed
T0023454,A004919,2025-08-09 14:00:00,UPI,25739.88,POS,Completed
T0023455,A001100,2025-06-14 20:00:00,ATM Withdrawal,4845.44,POS,Completed
T0023456,A005514,2025-09-04 00:00:00,Transfer,12396.1,Internet Banking,Completed
T0023457,A006238,2025-02-25 14:00:00,Withdrawal,12309.47,POS,Failed
T0023458,A003485,2025-05-29 10:00:00,ATM Withdrawal,1308.34,ATM,Completed
T0023459,A000712,2025-05-20 13:00:00,Withdrawal,2200.47,Branch,Completed
T0023460,A001762,2025-06-07 06:00:00,Withdrawal,1914.78,POS,Failed
T0023461,A000968,2025-03-07 05:00:00,Withdrawal,5064.45,POS,Completed
T0023462,A006222,2025-11-19 22:00:00,UPI,2829.38,Mobile App,Failed
T0023463,A003082,2025-08-13 01:00:00,Card Payment,3652.23,POS,Failed
T0023464,A001062,2025-01-04 20:00:00,Card Payment,5036.77,Mobile App,Failed
T0023465,A005344,2025-02-14 07:00:00,ATM Withdrawal,10342.31,Branch,Completed
T0023466,A005418,2025-07-10 11:00:00,UPI,1870.31,Internet Banking,Completed
T0023467,A001300,2025-10-30 08:00:00,Withdrawal,1500.61,POS,Completed
T0023468,A001484,2025-04-05 16:00:00,Card Payment,6267.51,POS,Completed
T0023469,A000709,2025-03-05 21:00:00,ATM Withdrawal,1429.55,POS,Failed
T0023470,A004360,2025-10-01 07:00:00,Card Payment,7366.29,Mobile App,Completed
T0023471,A000011,2025-01-02 22:00:00,Card Payment,15292.28,Internet Banking,Completed
T0023472,A005867,2025-05-29 00:00:00,ATM Withdrawal,55117.21,Mobile App,Completed
T0023473,A005308,2025-01-04 19:00:00,Transfer,2029.57,Internet Banking,Completed
T0023474,A004794,2025-03-16 22:00:00,Card Payment,6010.69,Internet Banking,Completed
T0023475,A001494,2025-05-08 10:00:00,Withdrawal,19708.56,ATM,Completed
T0023476,A002989,2025-02-13 13:00:00,Transfer,4881.71,POS,Completed
T0023477,A000846,2025-07-15 23:00:00,ATM Withdrawal,6668.06,POS,Failed
T0023478,A002124,2025-11-06 00:00:00,Transfer,3400.64,Branch,Completed
T0023479,A001846,2025-09-16 23:00:00,ATM Withdrawal,7426.27,Internet Banking,Failed
T0023480,A003164,2025-06-27 09:00:00,UPI,4336.17,Mobile App,Completed
T0023481,A003819,2025-11-09 13:00:00,Withdrawal,1954.42,Internet Banking,Failed
T0023482,A000924,2025-07-30 01:00:00,UPI,346.44,POS,Failed
T0023483,A004510,2025-06-16 00:00:00,UPI,2353.06,Internet Banking,Failed
T0023484,A001209,2025-11-09 14:00:00,Card Payment,2094.41,POS,Failed
T0023485,A000077,2025-08-04 20:00:00,Withdrawal,11295.83,Internet Banking,Completed
T0023486,A002747,2025-02-06 08:00:00,Withdrawal,45767.13,Mobile App,Completed
T0023487,A003633,2025-03-02 22:00:00,ATM Withdrawal,9795.88,ATM,Failed
T0023488,A005580,2025-09-04 10:00:00,Withdrawal,9742.65,ATM,Completed
T0023489,A003988,2025-01-03 10:00:00,UPI,1490.91,ATM,Completed
T0023490,A002004,2025-03-27 02:00:00,ATM Withdrawal,2803.63,Branch,Failed
T0023491,A001072,2025-07-30 16:00:00,UPI,4741.03,Branch,Completed
T0023492,A001976,2025-07-27 21:00:00,Transfer,1362.77,POS,Completed
T0023493,A000883,2025-01-10 15:00:00,Transfer,9731.78,POS,Completed
T0023494,A000391,2025-09-30 12:00:00,Card Payment,17986.09,POS,Completed
T0023495,A000827,2025-09-23 09:00:00,Transfer,21697.99,Internet Banking,Failed
T0023496,A003864,2025-03-05 13:00:00,Transfer,3229.71,Internet Banking,Completed
T0023497,A002206,2025-11-16 14:00:00,UPI,1333.8,Branch,Completed
T0023498,A003894,2025-05-05 05:00:00,ATM Withdrawal,15201.99,Mobile App,Completed
T0023499,A002294,2025-04-03 20:00:00,UPI,9385.69,Mobile App,Completed
T0023500,A004600,2025-03-29 21:00:00,Withdrawal,4003.33,Mobile App,Completed
T0023501,A000869,2025-08-28 05:00:00,Withdrawal,2687.37,Branch,Completed
T0023502,A003319,2025-08-21 12:00:00,Withdrawal,3673.5,Branch,Completed
T0023503,A005206,2025-08-10 20:00:00,Deposit,17238.12,Mobile App,Failed
T0023504,A003960,2025-10-25 01:00:00,ATM Withdrawal,3312.07,ATM,Failed
T0023505,A003374,2025-10-07 19:00:00,Withdrawal,4988.98,Mobile App,Completed
T0023506,A005923,2025-02-04 21:00:00,Transfer,10870.82,Internet Banking,Completed
T0023507,A002294,2025-02-22 10:00:00,ATM Withdrawal,2939.33,ATM,Completed
T0023508,A000672,2025-05-20 18:00:00,Transfer,6140.68,Internet Banking,Completed
T0023509,A002997,2025-12-30 15:00:00,UPI,5476.83,Branch,Failed
T0023510,A002998,2025-11-17 03:00:00,Withdrawal,5068.65,POS,Failed
T0023511,A000661,2025-09-18 16:00:00,ATM Withdrawal,5019.78,ATM,Failed
T0023512,A005245,2025-05-30 19:00:00,Withdrawal,25556.51,Mobile App,Completed
T0023513,A000234,2025-10-16 13:00:00,UPI,12611.76,ATM,Failed
T0023514,A001647,2025-12-02 12:00:00,Deposit,3650.32,ATM,Completed
T0023515,A003272,2025-08-24 22:00:00,Deposit,3523.98,Internet Banking,Completed
T0023516,A001349,2025-10-28 14:00:00,UPI,5755.39,POS,Completed
T0023517,A000234,2025-05-20 17:00:00,Withdrawal,1195.53,Branch,Completed
T0023518,A005507,2025-03-04 14:00:00,UPI,727.19,ATM,Completed
T0023519,A000731,2025-11-06 14:00:00,Card Payment,22974.49,Branch,Completed
T0023520,A002921,2025-04-20 11:00:00,UPI,3936.88,Internet Banking,Failed
T0023521,A001204,2025-02-23 03:00:00,Withdrawal,12506.66,Mobile App,Failed
T0023522,A004823,2025-12-22 07:00:00,Withdrawal,16202.2,Internet Banking,Completed
T0023523,A000636,2025-10-21 16:00:00,ATM Withdrawal,1492.83,Internet Banking,Failed
T0023524,A006839,2025-06-30 08:00:00,Deposit,11298.48,ATM,Completed
T0023525,A000594,2025-12-27 06:00:00,Card Payment,6912.22,Mobile App,Completed
T0023526,A002101,2025-03-21 22:00:00,Transfer,6093.22,Mobile App,Completed
T0023527,A002997,2025-01-07 06:00:00,UPI,6695.44,Branch,Completed
T0023528,A000193,2025-06-26 17:00:00,ATM Withdrawal,15154.74,POS,Completed
T0023529,A000740,2025-11-28 06:00:00,UPI,155009.76,ATM,Failed
T0023530,A002060,2025-02-01 23:00:00,Card Payment,11497.1,Internet Banking,Completed
T0023531,A001933,2025-01-27 17:00:00,UPI,17901.53,POS,Completed
T0023532,A000546,2025-08-17 18:00:00,Deposit,4047.59,POS,Completed
T0023533,A001597,2025-09-11 09:00:00,Deposit,21579.93,Branch,Failed
T0023534,A000696,2025-07-23 06:00:00,Card Payment,6980.29,Mobile App,Completed
T0023535,A000029,2025-04-01 07:00:00,Transfer,2574.75,Internet Banking,Failed
T0023536,A006403,2025-05-05 12:00:00,Card Payment,2772.54,Branch,Completed
T0023537,A006118,2025-05-29 12:00:00,Card Payment,14783.33,Mobile App,Completed
T0023538,A005158,2025-10-19 03:00:00,Deposit,4189.2,Branch,Completed
T0023539,A004951,2025-12-28 20:00:00,Withdrawal,6176.62,ATM,Completed
T0023540,A001124,2025-09-25 19:00:00,Deposit,11760.21,Branch,Completed
T0023541,A003551,2025-03-06 12:00:00,Transfer,2726.19,Branch,Failed
T0023542,A005295,2025-01-03 19:00:00,Deposit,5926.6,POS,Completed
T0023543,A000628,2025-05-31 02:00:00,Deposit,6003.3,Internet Banking,Completed
T0023544,A005562,2025-09-24 11:00:00,ATM Withdrawal,1458.43,Internet Banking,Failed
T0023545,A001169,2025-10-11 08:00:00,UPI,21444.7,Mobile App,Completed
T0023546,A004986,2025-10-12 23:00:00,Card Payment,13844.57,Internet Banking,Completed
T0023547,A003145,2025-08-09 11:00:00,UPI,3248.57,Branch,Completed
T0023548,A003979,2025-03-27 23:00:00,ATM Withdrawal,6047.49,Internet Banking,Completed
T0023549,A001972,2025-11-12 02:00:00,Card Payment,17923.51,ATM,Completed
T0023550,A002502,2025-07-01 04:00:00,UPI,2294.02,POS,Failed
T0023551,A001489,2025-12-17 04:00:00,UPI,4482.49,Branch,Completed
T0023552,A000548,2025-12-11 04:00:00,Withdrawal,11945.38,Branch,Completed
T0023553,A003077,2025-04-11 02:00:00,Card Payment,20055.42,ATM,Completed
T0023554,A000357,2025-09-14 13:00:00,Card Payment,1181.84,POS,Failed
T0023555,A001917,2025-09-14 09:00:00,Transfer,1194.62,ATM,Completed
T0023556,A001354,2025-09-21 21:00:00,Card Payment,7379.04,Internet Banking,Completed
T0023557,A002378,2025-03-23 08:00:00,Deposit,4554.35,POS,Failed
T0023558,A005793,2025-12-23 14:00:00,ATM Withdrawal,448.64,ATM,Completed
T0023559,A006505,2025-08-26 19:00:00,Card Payment,13432.48,POS,Completed
T0023560,A001044,2025-06-18 11:00:00,ATM Withdrawal,11740.65,Branch,Completed
T0023561,A006572,2025-08-29 08:00:00,UPI,5862.45,Internet Banking,Completed
T0023562,A003609,2025-12-12 17:00:00,Card Payment,4919.62,Internet Banking,Completed
T0023563,A001170,2025-09-08 12:00:00,Withdrawal,946.59,Internet Banking,Completed
T0023564,A001384,2025-10-19 18:00:00,Card Payment,1044.42,ATM,Completed
T0023565,A002587,2025-08-05 18:00:00,Deposit,32147.37,Branch,Failed
T0023566,A005117,2025-08-18 07:00:00,Transfer,10245.06,Mobile App,Completed
T0023567,A003404,2025-05-27 00:00:00,ATM Withdrawal,15373.8,Branch,Failed
T0023568,A002295,2025-10-24 16:00:00,UPI,1677.32,POS,Completed
T0023569,A000994,2025-07-31 01:00:00,Transfer,5706.73,Internet Banking,Completed
T0023570,A003605,2025-11-09 12:00:00,UPI,3448.03,Branch,Completed
T0023571,A000614,2025-08-30 07:00:00,ATM Withdrawal,5249.59,Branch,Completed
T0023572,A002197,2025-04-03 21:00:00,UPI,6146.5,Internet Banking,Failed
T0023573,A001693,2025-03-13 15:00:00,Deposit,5528.22,POS,Failed
T0023574,A002304,2025-06-09 08:00:00,Deposit,15297.96,ATM,Completed
T0023575,A000286,2025-03-16 10:00:00,Deposit,1801.16,Mobile App,Completed
T0023576,A005364,2025-12-10 17:00:00,Card Payment,1440.56,Mobile App,Failed
T0023577,A005512,2025-12-05 17:00:00,Deposit,11124.59,ATM,Completed
T0023578,A003363,2025-01-06 13:00:00,UPI,9845.23,Internet Banking,Completed
T0023579,A002682,2025-10-28 17:00:00,Deposit,5238.97,POS,Completed
T0023580,A005387,2025-07-14 16:00:00,Card Payment,7284.8,Branch,Completed
T0023581,A005746,2025-03-12 03:00:00,UPI,5296.6,Mobile App,Failed
T0023582,A006214,2025-03-09 05:00:00,Transfer,2141.41,Branch,Completed
T0023583,A000579,2025-03-12 17:00:00,Deposit,793.47,Branch,Completed
T0023584,A003390,2025-11-24 12:00:00,UPI,1604.27,Branch,Completed
T0023585,A005627,2025-11-09 08:00:00,Card Payment,1085.87,Branch,Completed
T0023586,A005512,2025-10-27 07:00:00,ATM Withdrawal,3631.48,ATM,Failed
T0023587,A003179,2025-07-08 01:00:00,Transfer,5264.55,ATM,Failed
T0023588,A005603,2025-08-12 02:00:00,ATM Withdrawal,2821.53,POS,Completed
T0023589,A000786,2025-12-07 09:00:00,Withdrawal,10205.15,Branch,Completed
T0023590,A001886,2025-06-23 04:00:00,Transfer,4466.49,Mobile App,Failed
T0023591,A001571,2025-04-21 23:00:00,Card Payment,4452.49,ATM,Completed
T0023592,A002146,2025-01-31 08:00:00,Card Payment,2408.19,ATM,Completed
T0023593,A006626,2025-03-19 10:00:00,Transfer,6922.56,ATM,Failed
T0023594,A004101,2025-10-26 08:00:00,Card Payment,2003.31,Mobile App,Completed
T0023595,A000439,2025-05-09 04:00:00,Withdrawal,5103.6,ATM,Failed
T0023596,A006688,2025-05-02 16:00:00,Withdrawal,19877.47,ATM,Completed
T0023597,A001153,2025-08-07 16:00:00,Transfer,5093.69,Internet Banking,Completed
T0023598,A002987,2025-04-20 07:00:00,Deposit,2754.89,POS,Failed
T0023599,A006521,2025-10-28 02:00:00,UPI,2524.18,Mobile App,Completed
T0023600,A006801,2025-05-30 20:00:00,Transfer,4659.5,Branch,Completed
T0023601,A002374,2025-10-15 14:00:00,UPI,14946.89,ATM,Failed
T0023602,A004098,2025-10-09 11:00:00,Deposit,3167.08,POS,Completed
T0023603,A005793,2025-04-28 16:00:00,ATM Withdrawal,8157.61,Branch,Completed
T0023604,A004507,2025-08-05 02:00:00,Card Payment,16073.81,Branch,Completed
T0023605,A001286,2025-05-13 22:00:00,Transfer,3037.87,Mobile App,Completed
T0023606,A002489,2025-12-17 07:00:00,Transfer,18898.99,POS,Completed
T0023607,A005783,2025-03-23 06:00:00,Withdrawal,2237.58,Mobile App,Completed
T0023608,A004543,2025-12-25 17:00:00,Withdrawal,8856.81,Internet Banking,Failed
T0023609,A004494,2025-04-04 22:00:00,Deposit,2297.53,Mobile App,Failed
T0023610,A000914,2025-09-18 03:00:00,Deposit,7573.11,Mobile App,Completed
T0023611,A005693,2025-04-05 11:00:00,Withdrawal,7012.85,ATM,Completed
T0023612,A000721,2025-02-21 05:00:00,ATM Withdrawal,15043.02,ATM,Failed
T0023613,A006878,2025-05-08 01:00:00,Withdrawal,3999.3,Branch,Completed
T0023614,A004131,2025-10-05 09:00:00,UPI,13901.84,Branch,Completed
T0023615,A001374,2025-10-14 02:00:00,Transfer,12194.05,Mobile App,Completed
T0023616,A006293,2025-05-25 12:00:00,Withdrawal,7044.58,POS,Completed
T0023617,A000553,2025-11-18 17:00:00,UPI,1710.8,Branch,Completed
T0023618,A000040,2025-11-11 00:00:00,Card Payment,4214.67,Mobile App,Completed
T0023619,A006713,2025-02-19 10:00:00,ATM Withdrawal,10728.11,Branch,Failed
T0023620,A005219,2025-04-05 10:00:00,UPI,4676.64,Branch,Failed
T0023621,A006026,2025-11-06 13:00:00,UPI,2339.68,POS,Completed
T0023622,A004885,2025-08-29 20:00:00,Transfer,55241.9,Branch,Failed
T0023623,A006896,2025-10-09 16:00:00,Card Payment,2426.0,Mobile App,Failed
T0023624,A005228,2025-01-03 19:00:00,Withdrawal,4991.3,Mobile App,Completed
T0023625,A000527,2025-01-25 13:00:00,UPI,6269.7,POS,Completed
T0023626,A000837,2025-04-29 08:00:00,UPI,24096.33,POS,Completed
T0023627,A005392,2025-07-03 21:00:00,Transfer,4205.67,ATM,Completed
T0023628,A004851,2025-02-26 21:00:00,Transfer,7208.54,Branch,Completed
T0023629,A006860,2025-01-25 15:00:00,Withdrawal,6114.72,Mobile App,Completed
T0023630,A004221,2025-10-21 04:00:00,Card Payment,3768.7,Internet Banking,Completed
T0023631,A000596,2025-03-23 20:00:00,Transfer,5059.03,Internet Banking,Completed
T0023632,A006953,2025-01-07 14:00:00,Withdrawal,8150.95,Branch,Completed
T0023633,A002452,2025-07-30 06:00:00,Card Payment,11852.89,Mobile App,Completed
T0023634,A000010,2025-12-06 13:00:00,Transfer,21847.52,ATM,Completed
T0023635,A003130,2025-10-17 04:00:00,UPI,1412.13,Branch,Completed
T0023636,A002879,2025-04-15 08:00:00,Withdrawal,4747.48,Branch,Failed
T0023637,A006475,2025-01-07 05:00:00,Card Payment,7954.58,Internet Banking,Completed
T0023638,A002371,2025-09-18 06:00:00,Deposit,545.98,Branch,Completed
T0023639,A004493,2025-12-25 09:00:00,Withdrawal,5062.33,POS,Completed
T0023640,A004274,2025-09-02 19:00:00,Transfer,3887.23,POS,Failed
T0023641,A005021,2025-11-26 05:00:00,ATM Withdrawal,4853.78,Branch,Failed
T0023642,A003047,2025-05-12 03:00:00,UPI,6541.83,Branch,Failed
T0023643,A006429,2025-02-19 16:00:00,ATM Withdrawal,4495.06,POS,Completed
T0023644,A003710,2025-03-06 19:00:00,Transfer,1639.33,Branch,Completed
T0023645,A004420,2025-09-20 03:00:00,Transfer,4046.68,POS,Failed
